sample ID,depth cm,age cal yrs BP,volume cc,total spike,counted spike,total pollen count,Pandanus echinate,Casuarinaceae,Lith Cast,Poaceae,Phyllocladus,Psilate monolete,Trilete others,Monolete others,Dacrydium,Urt Mor,Celtis Aphananthe,Cyperaceae,Mac Mall,Macaranga,Trema/ Parasponia,Polypodiaceae Davalliaceae type,Engelhardia rigida/serrata,Stemonurus celebicus,Arecaceae other,Unk LL8,Gironniera subaequalis,Acalypha,Podocarpus,Calamus,Weinmannia Caldcluvia prol,Agathis,Weinmannia Caldcluvia squat,Myrtaceae g17,Tetrameles,Myrtaceae -  Syzygium type,Garciniap164ii,Sapotaceae subprolate,Cyathea type,Vatica rassak flavovirens small,Vatica rassak flavovirens big,Saurauia,Elaeocarpus,Chionanthus cf,Erythrospermum/Casearia cf  LL23 LL15,Dipterocarpaceae g25,Santiria,Macadamia erect hildebrandii,Selaginella,type p219 p212,Dipterocarpaceae l22,Rapanea,type 93,Brassicaceae grouped,Nauclea Wendlandia types,Ficus,Pterospermum cf,Dacrycarpus,Comb Mel group,Calophyllum,Ilex,Canarium,Mallotus LL22,Gnetum gnemon,Gynostemma,Pteris Trilete A177 s58 s46,Elaeagnes triflora,type LL27 Sterculiaceae,Oncosperma,type LL19,Ulmus lanceifolia,Pandanus psilate,Hydrocotyle,Stenochlaena,Sapotaceae others,Lycopodium s57,Restionaceae,Adenanthera,Rutaceae type 2 LL21,Zizyphus Nephelium type,Sauropus,Dillenia,Rutaceae type 1,type LL2,c3p0 ret prol,Baccaurea,Haloragaceae other,Trichospermum cf,Ericaceae reticulate,Rotala cf,Myriophyllum,Haloragis micrantha,Solanaceae,Rhizophoraceae 160iii,Nothofagus,p401ii,Asteraceae tub.,Antidesma,Sapium Rutaceae,Begonia,Rhizophoraceae p161,Sterculia foetida,Helicteres,Meliacae,Madhuca type,Cupaniopsis,Ericaceae psilate,Strychnos,Loranthaceae,type LL4 p535,type p377,type LL18,type LL25,Utricularia,Eriocaulon,Drosera,Liliaceae,Mallotus p369,Dipterocarpus verrucosus,Acacia Albizia,Prunus javanica cf,Randia cf,Lophopetalum javanica torricellense,Crypteronia / Astronia,type 69,type LL5,type LL10,type LL11,type LL24,Lamiaceae sf p72,Caryophyllaceae,Plantago,Burmannia cf,Quercus,Blumeodendron endocarpum tokbrai,Hopea gregaria,Shorea teysmanniana,Mimosa,Ardisia type,Verbenaceae p403,Rhus type,Diospyros,Duabanga moluccana,Drimys,Schisandraceaa Kadsura,type p179,p507,type LL1,type LL3,unknown type p396ii,type p305ii,type LL20 C2P2,type P115ii,type LL30,Gonocaryum,l8um c3p3 ret
216,216.5,8035.6,0.3953655,0,0,207,-0.706246,-1.1771,1.51465,-0.93694,1.23049,0.556631,-0.904863,0.464086,-1.23619,-0.697709,0.206789,-0.85023,-0.38309,1.97303,0.250574,0.697001,-0.438686,1.014,1.80694,2.77879,-1.20936,-0.908998,-1.28017,2.12654,4.33683,0.198963,-0.617305,2.54734,0.436955,0.503769,-0.63616,-0.173423,-0.162227,-0.952186,-0.597883,0.0691438,0.354083,0.0892677,-0.481293,-0.527908,-0.754292,0.66698,2.03424,-0.840388,-0.985565,-0.76722,0.672121,-0.6543,-0.56097,-0.69346,-0.521337,-0.679954,-0.744897,-0.728742,1.02797,-0.703699,-0.397276,-0.586441,-0.579889,1.21862,-0.474185,-0.476341,-0.436316,-0.488769,-0.497485,-0.443136,-0.570583,-0.543205,1.95334,-0.497951,2.69271,3.61988,-0.458999,-0.557601,2.38076,-0.483988,-0.319039,-0.354473,-0.50833,-0.352824,-0.431626,-0.281017,-0.389029,-0.422585,-0.26927,-0.215908,3.07675,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,4.77164,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
232,232.5,8497,0.383127,23840,120,238,1.17113,-1.38108,1.95153,-0.966205,-0.856454,-0.0791217,-0.972973,-0.71789,0.0556755,-0.0258842,0.310393,-0.873075,1.79598,1.61297,2.11288,-0.91943,-0.924043,3.02462,-0.0838783,1.43806,-0.322322,0.166102,-1.28017,-0.433099,-0.844051,-0.935088,-0.617305,3.25492,0.982938,-0.301096,-0.145968,-0.234033,-0.252772,1.34937,-0.597883,1.84321,0.213263,0.0259346,-0.481293,-0.527908,-0.754292,-1.03613,-0.938874,0.356457,0.50768,-0.76722,0.520381,-0.6543,-0.56097,0.684763,2.26085,-0.679954,0.835876,-0.728742,-0.852508,-0.703699,-0.397276,2.49799,-0.579889,-0.633566,-0.474185,-0.476341,0.680368,-0.488769,1.00431,-0.443136,-0.570583,-0.543205,-0.571921,-0.497951,-0.616117,-0.482808,-0.458999,-0.557601,-0.575046,-0.483988,-0.319039,-0.354473,-0.50833,-0.352824,-0.431626,-0.281017,1.97461,-0.422585,1.48296,-0.215908,-0.379198,2.8436,2.82119,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,3.03095,-0.182574,-0.2618,4.28608,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.257652,-0.182574
264,264.5,9614.8,0.572329,23840,109,331,0.855498,-0.844769,-0.256018,-0.616117,-0.712171,0.342809,3.18562,0.0965423,1.35937,1.23718,-0.566166,0.064813,-0.889268,-0.0656342,-0.338958,-1.01344,-0.732092,1.02273,0.489044,-1.07124,1.40869,-0.27922,-0.861913,-0.889469,1.46974,-0.935088,0.137773,-0.0631263,-0.566537,-0.476493,-0.63616,-0.83148,-1.14528,-0.952186,-0.597883,2.48734,0.873615,-0.598349,-0.481293,-0.102091,-0.754292,-1.03613,-0.938874,-0.840388,-0.985565,-0.76722,0.128299,-0.6543,-0.56097,0.323482,1.53154,-0.679954,3.92069,0.5072,-0.852508,-0.703699,-0.397276,-0.586441,-0.579889,0.607217,-0.474185,-0.476341,-0.436316,-0.488769,-0.497485,-0.443136,-0.570583,-0.543205,-0.571921,-0.497951,-0.616117,2.26559,-0.458999,-0.557601,-0.575046,1.24262,-0.319039,-0.354473,1.34939,-0.352824,-0.431626,-0.281017,-0.389029,-0.422585,-0.26927,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,3.55673,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,3.81446,4.6669,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
300,300.5,10934.7,0.476679,23840,187,384,-0.0404658,-0.831607,0.438535,-0.595202,-0.506598,1.19417,0.913691,0.919156,0.777252,-1.3693,-0.897341,-0.549152,0.0638153,0.536553,-1.04112,0.252348,1.13224,1.37211,-0.798734,2.06537,-0.668597,-1.1875,-0.934604,1.61447,0.350737,-0.935088,-0.617305,0.426511,-1.07195,-0.562297,-0.0384932,0.261177,-0.0570877,2.78939,1.05409,-0.390433,-1.17482,-0.598349,0.797478,0.175715,-0.754292,0.849131,0.706672,-0.110761,-0.0752446,0.0439346,1.76015,-0.6543,2.98818,-0.69346,0.609392,0.099937,-0.744897,0.292397,-0.852508,0.244185,-0.397276,0.353735,0.347832,2.44185,-0.474185,-0.476341,-0.436316,-0.488769,-0.497485,-0.443136,-0.570583,-0.543205,-0.571921,-0.497951,1.21524,-0.482808,-0.458999,-0.557601,1.06092,-0.483988,-0.319039,-0.354473,-0.50833,1.11828,-0.431626,-0.281017,-0.389029,-0.422585,-0.26927,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,5.47723,-0.262024,-0.262455,2.52858,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
316,316.5,11519.3,0.483816,23840,130,250,1.03221,-0.112573,-0.0279319,-0.19612,-0.776543,-0.318181,0.162309,0.552209,-0.456055,1.16141,1.04788,0.223835,-0.100099,-0.447779,-0.345376,0.476608,-0.932702,-0.783725,-0.895364,-1.4231,-1.20936,-0.424476,0.383867,-0.889469,0.306638,0.576169,-0.617305,1.17699,2.27937,2.30353,-0.63616,-0.246854,-0.271924,-0.201462,-0.597883,0.868675,2.90008,0.012538,-0.481293,0.0368021,1.50439,-1.03613,0.3818,-0.840388,0.475636,-0.76722,-0.975339,-0.6543,-0.56097,-0.69346,-0.521337,0.571888,-0.744897,-0.728742,-0.852508,-0.703699,-0.397276,-0.586441,-0.579889,-0.633566,-0.474185,-0.476341,3.93457,-0.488769,0.972078,-0.443136,1.43899,-0.543205,1.67155,-0.497951,-0.616117,-0.482808,-0.458999,1.87769,-0.575046,-0.483988,-0.319039,-0.354473,1.95535,-0.352824,-0.431626,-0.281017,-0.389029,3.30951,-0.26927,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,4.01815,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,4.55704,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
332,332.5,11734.2,0.549331,23840,89,243,1.43677,-0.0397687,-0.665431,0.0804315,-1.02727,0.271395,1.13582,0.260487,0.496022,0.178609,-0.511063,-0.00122204,-0.560023,-1.44219,0.43947,-0.928625,-0.934389,-0.783725,-0.5059,-0.493836,3.11209,0.122542,-0.175551,-0.4448,-0.0802036,1.57291,0.0474217,-0.318107,-1.07195,0.333696,-0.158537,-0.83148,-0.275657,-0.20467,-0.597883,1.77133,-1.17482,0.00992737,-0.481293,0.0343888,0.370221,-1.03613,-0.938874,-0.840388,-0.985565,-0.76722,-0.975339,1.21894,-0.56097,-0.69346,0.38228,0.566538,-0.744897,-0.728742,0.810991,-0.703699,-0.397276,2.41891,-0.579889,1.0049,-0.474185,-0.476341,-0.436316,-0.488769,-0.497485,-0.443136,-0.570583,-0.543205,1.66196,-0.497951,-0.616117,-0.482808,-0.458999,-0.557601,2.0397,-0.483988,1.13838,-0.354473,-0.50833,-0.352824,-0.431626,-0.281017,1.914,-0.422585,-0.26927,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,2.94484,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
364,364.5,12684.7,0.570322,23840,160,392,0.999646,0.0833063,-0.761496,0.346344,-0.82229,0.410556,0.470477,-0.513999,1.23329,0.422722,0.363347,0.252828,-0.802763,0.193294,1.86966,-1.27806,-1.08544,-0.783725,0.156983,-0.85087,-0.411025,0.505866,0.0802544,-0.889469,-0.608866,-0.935088,1.22469,0.101788,0.160985,-0.568738,-0.63616,0.243924,0.461237,-0.491874,-0.272706,-0.399427,0.49088,-0.598349,0.35776,-0.527908,0.630635,-0.108384,0.680689,-0.840388,-0.0896181,0.0311269,-0.975339,-0.6543,-0.56097,0.133474,-0.521337,-0.679954,1.15203,-0.728742,2.22059,0.229219,-0.397276,2.18955,-0.579889,0.375386,-0.474185,-0.476341,-0.436316,-0.488769,0.403589,0.519035,-0.570583,-0.543205,-0.571921,-0.497951,-0.616117,-0.482808,-0.458999,-0.557601,-0.575046,0.920019,-0.319039,-0.354473,-0.50833,1.09505,1.71525,1.13344,-0.389029,1.86578,-0.26927,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,2.46127,-0.321251,-0.245101,-0.250513,-0.323629,2.23307,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
380,380.5,12985.2,0.622237,23840,131,323,-0.0472102,0.110075,-0.736491,0.707865,-0.964454,-0.414788,0.207343,0.199149,0.147479,1.96149,0.0148792,0.0610611,-0.209962,0.301241,0.849725,0.0407713,-1.32753,-0.783725,1.07381,-0.721656,-1.20936,0.549707,-0.863262,-0.889469,0.597403,1.7153,-0.366425,-0.439591,0.943166,-0.478085,-0.63616,0.047345,1.48043,-0.387932,-0.597883,1.1017,-0.153909,-0.139198,0.0329652,-0.527908,-0.754292,0.101107,0.0537615,-0.840388,-0.985565,-0.76722,0.124739,1.46669,0.152677,1.33386,0.160748,0.260947,0.417736,0.503213,-0.852508,-0.703699,-0.397276,-0.586441,0.539361,-0.633566,-0.474185,-0.476341,1.20629,-0.488769,1.7116,-0.443136,0.93984,-0.543205,-0.571921,2.88349,1.59333,-0.482808,-0.458999,1.27279,-0.575046,-0.483988,-0.319039,-0.354473,3.19513,-0.352824,-0.431626,4.92055,-0.389029,-0.422585,-0.26927,-0.215908,-0.379198,-0.36419,1.96194,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,4.06276,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,3.80131,-0.254373,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
400,400.5,13362.9,0.660456,23840,74,230,1.30127,0.113814,-0.0613239,-0.373807,-1.02727,-0.461682,-0.106783,0.330172,0.747873,-0.252857,1.42147,1.88136,-0.971814,-1.42014,-0.297564,-0.913026,-1.32753,-0.783725,1.98065,0.0330236,-1.20936,0.196438,-0.126238,-0.424949,-0.445077,1.68487,-0.617305,-0.813636,-1.07195,-0.289148,-0.63616,-0.83148,-0.236834,0.609588,-0.597883,-0.00896747,-1.17482,0.0370825,-0.481293,0.0594913,0.420422,-1.03613,-0.938874,-0.840388,0.534345,-0.76722,-0.975339,0.324133,-0.56097,0.709374,4.19845,-0.679954,0.864104,0.976195,0.885254,-0.703699,-0.397276,-0.586441,-0.579889,-0.633566,-0.474185,-0.476341,-0.436316,-0.488769,-0.497485,-0.443136,-0.570583,-0.543205,-0.571921,-0.497951,-0.616117,-0.482808,-0.458999,1.97554,-0.575046,-0.483988,-0.319039,1.49245,-0.50833,-0.352824,-0.431626,-0.281017,-0.389029,-0.422585,5.08128,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,3.72611,-0.318653,-0.317399,-0.324247,4.38912,-0.321251,-0.245101,2.45116,-0.323629,4.00979,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,5.00811,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
416,416.5,13674.1,0.625591,23840,295,538,-0.519855,0.905892,-0.967246,0.892838,-0.799515,0.623656,-0.0778101,-0.523709,-0.253266,0.3618,1.63423,2.20439,1.17723,-0.358802,0.4464,-0.162323,-0.789547,-0.783725,-1.28819,-0.787288,0.367594,-0.526011,-0.272447,-0.889469,-0.321419,1.35291,-0.465701,-0.587605,0.145763,-0.672821,-0.63616,-0.0348842,0.838075,0.752674,-0.597883,-0.544784,0.675959,0.511488,-0.481293,-0.0149355,3.34919,1.02553,-0.938874,-0.840388,-0.985565,0.415516,-0.975339,0.20016,0.301527,1.14417,-0.109161,0.457197,-0.744897,0.76017,-0.0937193,-0.703699,-0.397276,-0.586441,-0.579889,0.113806,-0.474185,-0.476341,-0.436316,-0.488769,-0.497485,0.269584,0.342148,-0.543205,-0.571921,0.523733,0.719025,-0.482808,-0.458999,-0.557601,-0.575046,-0.483988,-0.319039,-0.354473,-0.50833,-0.352824,2.74894,1.81448,0.661476,1.2725,-0.26927,-0.215908,2.40981,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,1.74359,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,2.04967,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,2.7099,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
432,432.5,13952.1,0.618478,23840,264,381,0.32965,0.441732,-1.43329,0.765453,-0.915996,0.211187,1.0891,-0.541462,-1.0967,1.56346,1.04418,1.98221,-0.102694,0.706115,0.313081,-0.343573,0.51238,-0.783725,1.58839,-0.180541,0.235243,2.15615,0.566119,-0.889469,-0.588708,-0.935088,-0.617305,-0.151043,0.266665,-0.534327,-0.63616,-0.83148,1.76175,-0.452418,-0.597883,-0.960087,0.633655,-0.598349,-0.0258071,-0.527908,0.749343,-0.0288632,-0.938874,-0.0607289,-0.985565,-0.76722,0.973371,-0.6543,-0.56097,-0.69346,-0.521337,0.153415,0.284864,-0.728742,-0.852508,-0.703699,-0.397276,-0.586441,-0.579889,0.461868,-0.474185,-0.476341,-0.436316,-0.488769,0.480824,-0.443136,0.76722,-0.543205,-0.571921,-0.497951,1.34082,-0.482808,-0.458999,-0.557601,-0.575046,-0.483988,-0.319039,-0.354473,-0.50833,-0.352824,1.89927,-0.281017,-0.389029,-0.422585,-0.26927,-0.215908,-0.379198,-0.36419,1.6889,-0.29596,1.21977,-0.31798,-0.305462,-0.326318,2.26891,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,3.38197,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
448,448.5,14177.2,0.618478,23840,84,306,1.31476,1.49821,-1.16505,0.836003,-0.893435,-0.79639,-0.19778,-0.729902,-0.263008,0.0409185,0.116595,2.25392,0.992244,-0.744444,-0.264953,-0.435095,-0.379124,-0.783725,0.913503,0.445009,0.528134,-0.645363,-0.836042,-0.5319,-0.229823,-0.935088,-0.617305,-0.813636,-1.07195,-0.970201,-0.63616,-0.363377,0.952578,-0.351091,-0.597883,0.50418,-0.0872508,-0.598349,-0.481293,-0.0757518,-0.754292,-1.03613,-0.938874,-0.840388,-0.985565,-0.76722,-0.975339,0.0988582,-0.56097,-0.69346,-0.521337,1.32471,0.493647,-0.728742,-0.852508,1.73279,-0.397276,-0.586441,-0.579889,-0.633566,-0.474185,-0.476341,-0.436316,-0.488769,0.679176,-0.443136,-0.570583,-0.543205,-0.571921,-0.497951,-0.616117,0.976395,-0.458999,-0.557601,-0.575046,-0.483988,0.852908,-0.354473,1.4643,-0.352824,-0.431626,-0.281017,-0.389029,-0.422585,-0.26927,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,4.46739,-0.326318,-0.321672,2.59179,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
464,464.5,14379.2,0.642461,23840,148,161,-0.323284,0.203619,0.668709,-1.02309,0.069809,-1.91541,-0.0273784,0.102596,1.99763,-0.720907,-1.54298,-0.37514,0.318827,0.506079,0.417219,3.32856,2.55961,-0.783725,2.57917,-1.4231,-1.20936,0.285737,-0.370025,-0.889469,1.04405,-0.935088,-0.617305,-0.813636,1.12765,-0.970201,-0.63616,3.00564,1.72081,-0.952186,-0.597883,-0.960087,1.05394,4.4135,-0.481293,5.0317,-0.754292,-1.03613,-0.938874,-0.840388,-0.985565,-0.76722,1.42624,-0.6543,-0.56097,-0.69346,-0.521337,1.37412,-0.744897,-0.728742,-0.852508,-0.703699,-0.397276,-0.586441,-0.579889,-0.633566,-0.474185,-0.476341,-0.436316,-0.488769,-0.497485,-0.443136,-0.570583,2.71029,-0.571921,-0.497951,-0.616117,-0.482808,-0.458999,-0.557601,-0.575046,3.27321,-0.319039,-0.354473,-0.50833,-0.352824,-0.431626,-0.281017,-0.389029,-0.422585,-0.26927,-0.215908,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,-0.2618,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
500,500.5,14985.3,0.747904,23840,66,279,0.649598,0.78475,-0.281351,0.557928,-0.643941,-1.18282,0.0129397,-0.516064,-1.12271,0.715905,1.54667,-0.896125,2.24908,0.794539,1.37557,-0.634221,-0.965345,-0.783725,-0.927841,-0.567007,-0.413121,2.02544,0.24629,-0.889469,-0.4922,-0.935088,-0.617305,-0.813636,-0.457098,-0.369587,-0.63616,-0.295189,0.45702,-0.952186,-0.597883,-0.121304,-1.17482,-0.598349,-0.481293,-0.527908,0.281677,0.351837,0.27261,-0.840388,1.69522,-0.76722,0.367276,2.79718,-0.56097,-0.69346,-0.521337,-0.679954,0.674065,0.774825,-0.852508,2.08771,-0.397276,-0.586441,3.51815,-0.633566,-0.474185,-0.476341,-0.436316,-0.488769,3.54671,-0.443136,3.11628,-0.543205,-0.571921,-0.497951,-0.616117,-0.482808,-0.458999,-0.557601,-0.575046,-0.483988,5.05161,-0.354473,-0.50833,-0.352824,2.78024,-0.281017,-0.389029,-0.422585,-0.26927,5.37187,-0.379198,-0.36419,-0.427201,-0.29596,-0.272756,-0.31798,-0.305462,-0.326318,-0.321672,-0.318653,-0.317399,-0.324247,-0.306928,-0.321251,-0.245101,-0.250513,-0.323629,-0.318131,-0.246335,-0.327171,-0.182574,3.4866,-0.260397,-0.182574,-0.262024,-0.262455,-0.251732,-0.259714,-0.243372,-0.258777,-0.257488,-0.256624,-0.182574,-0.182574,-0.262612,-0.254373,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,-0.182574,5.47723,-0.182574,-0.182574,-0.182574,-0.182574,-0.257652,-0.182574
